"site" "year" "filename" "guess1" "confidence1"
"H3" 2019 "H3_2018-10-16_0001.JPG" 0 0.999992847442627
"H3" 2019 "H3_2018-10-16_0002.JPG" 0 0.99999988079071
"H3" 2019 "H3_2018-10-17_0001.JPG" 0 1
"H3" 2019 "H3_2018-10-17_0002.JPG" 0 0.999991893768311
"H3" 2019 "H3_2018-10-17_0003.JPG" 0 0.999999761581421
"H3" 2019 "H3_2018-10-17_0004.JPG" 0 0.999999284744263
"H3" 2019 "H3_2018-10-18_0001.JPG" 0 1
"H3" 2019 "H3_2018-10-18_0002.JPG" 0 0.999989628791809
"H3" 2019 "H3_2018-10-18_0003.JPG" 0 1
"H3" 2019 "H3_2018-10-18_0004.JPG" 0 1
"H3" 2019 "H3_2018-10-18_0005.JPG" 0 1
"H3" 2019 "H3_2018-10-18_0006.JPG" 0 0.99999988079071
"H3" 2019 "H3_2018-10-18_0007.JPG" 0 1
"H3" 2019 "H3_2018-10-18_0008.JPG" 0 1
"H3" 2019 "H3_2018-10-18_0009.JPG" 0 1
"H3" 2019 "H3_2018-10-18_0010.JPG" 0 1
"H3" 2019 "H3_2018-10-18_0011.JPG" 0 1
"H3" 2019 "H3_2018-10-18_0012.JPG" 0 1
"H3" 2019 "H3_2018-10-18_0013.JPG" 0 1
"H3" 2019 "H3_2018-10-18_0014.JPG" 0 1
"H3" 2019 "H3_2018-10-18_0015.JPG" 0 1
"H3" 2019 "H3_2018-10-18_0016.JPG" 0 1
"H3" 2019 "H3_2018-10-18_0017.JPG" 0 1
"H3" 2019 "H3_2018-10-18_0018.JPG" 0 1
"H3" 2019 "H3_2018-10-18_0019.JPG" 0 0.999911189079285
"H3" 2019 "H3_2018-10-18_0020.JPG" 0 0.999999046325684
"H3" 2019 "H3_2018-10-18_0021.JPG" 6 0.999735891819
"H3" 2019 "H3_2018-10-18_0022.JPG" 6 0.997081577777863
"H3" 2019 "H3_2018-10-18_0023.JPG" 1 0.926305949687958
"H3" 2019 "H3_2018-10-18_0024.JPG" 1 0.885666906833649
"H3" 2019 "H3_2018-10-18_0025.JPG" 6 0.999999761581421
"H3" 2019 "H3_2018-10-18_0026.JPG" 6 0.99999725818634
"H3" 2019 "H3_2018-10-19_0001.JPG" 1 0.915616869926453
"H3" 2019 "H3_2018-10-19_0002.JPG" 1 0.919933438301086
"H3" 2019 "H3_2018-10-19_0003.JPG" 1 0.921426236629486
"H3" 2019 "H3_2018-10-19_0004.JPG" 1 0.922872185707092
"H3" 2019 "H3_2018-10-20_0001.JPG" 1 0.938929796218872
"H3" 2019 "H3_2018-10-20_0002.JPG" 6 0.9999920129776
"H3" 2019 "H3_2018-10-20_0003.JPG" 6 0.999499320983887
"H3" 2019 "H3_2018-10-20_0004.JPG" 1 0.90803736448288
