year	area	seas	datetime	check	transect	station	trapnum	Nindnum	sex	status	weight	species	marked	note
Z19	PORSANGER	FALL	100919	1	MASOY	G8	4A	E842	M	A	25	GRAASIDEMUS	N	
Z19	PORSANGER	FALL	100919	1	MASOY	G8	1C	AA6C	M	A	16	ROEDMUS	N	
Z19	PORSANGER	FALL	100919	1	MASOY	G11	3C	B46F	M	A	31	GRAASIDEMUS	N	
Z19	PORSANGER	FALL	100919	1	MASOY	G11	3C	A971	F	NP	23	GRAASIDEMUS	REC	
Z19	PORSANGER	FALL	100919	1	MASOY	G11	3C	B599	F	NP	19	GRAASIDEMUS	N	
Z19	PORSANGER	FALL	100919	1	MASOY	G11	3D	B6CF	F	NP	21	GRAASIDEMUS	N	
Z19	PORSANGER	FALL	100919	1	MASOY	G11	4C	E9E2	M	A	21	GRAASIDEMUS	N	
Z19	PORSANGER	FALL	100919	1	MASOY	G15	3C	E62D	M	A	26	GRAASIDEMUS	REC	
Z19	PORSANGER	FALL	100919	1	MASOY	G15	3D	AA1B	M	A	33	GRAASIDEMUS	REC	
Z19	PORSANGER	FALL	100919	1	MASOY	G15	3D	4595	M	A	26	GRAASIDEMUS	REC	
Z19	PORSANGER	FALL	100919	1	MASOY	G15	4B	AB46	M	A	29	GRAASIDEMUS	REC	
Z19	PORSANGER	FALL	100919	1	MASOY	G15	4C	79FA	M	A	31	GRAASIDEMUS	REC	
Z19	PORSANGER	FALL	100919	1	MASOY	G15	4D	ABF1	M	A	27	GRAASIDEMUS	REC	
Z19	PORSANGER	FALL	100919	1	MASOY	G15	4D	A97D	F	NP	20	GRAASIDEMUS	REC	
Z19	PORSANGER	FALL	100919	1	MASOY	G15	4A	B741	F	NP	36	GRAASIDEMUS	REC	
Z19	PORSANGER	FALL	100919	1	MASOY	G15	1C	E9E6	F	NP	27	GRAASIDEMUS	N	
Z19	PORSANGER	FALL	100919	1	MASOY	G15	1C	FB9D	M	A	23	GRAASIDEMUS	N	
Z19	PORSANGER	FALL	100919	1	MASOY	G15	1D	F0AA	F	NP	23	GRAASIDEMUS	REC	
Z19	PORSANGER	FALL	100919	1	MASOY	G16	3B	4B97	M	A	27	GRAASIDEMUS	REC	
Z19	PORSANGER	FALL	100919	1	MASOY	G16	3A	EB71	F	NP	23	GRAASIDEMUS	N	
Z19	PORSANGER	FALL	100919	1	MASOY	G16	2C	FAC7	F	NP	24	GRAASIDEMUS	N	
Z19	PORSANGER	FALL	100919	1	MASOY	G16	2B	FD77	F	NP	28	GRAASIDEMUS	REC	
Z19	PORSANGER	FALL	100919	1	MASOY	G16	2A	EE65	M	S	39	GRAASIDEMUS	REC	
Z19	PORSANGER	FALL	100919	1	MASOY	G16	2A	39D8	M	A	27	GRAASIDEMUS	REC	
Z19	PORSANGER	FALL	100919	1	MASOY	G16	2A	40D4	F	NP	25	GRAASIDEMUS	REC	
Z19	PORSANGER	FALL	100919	1	MASOY	G16	2A	F673	M	A	28	GRAASIDEMUS	REC	
Z19	PORSANGER	FALL	100919	1	MASOY	G16	2D	B5F2	F	NP	27	GRAASIDEMUS	N	
Z19	PORSANGER	FALL	100919	1	MASOY	G16	1B	F963	M	A	27	GRAASIDEMUS	REC	
Z19	PORSANGER	FALL	100919	1	MASOY	G19	4C	E82B	M	A	18	ROEDMUS	N	
Z19	PORSANGER	FALL	100919	1	MASOY	G19	4D	B53A	M	A	22	GRAASIDEMUS	N	
Z19	PORSANGER	FALL	100919	1	MASOY	G19	4A	B4CD	F	NP	20	GRAASIDEMUS	N	
Z19	PORSANGER	FALL	100919	1	MASOY	G19	1C	B650	M	A	21	GRAASIDEMUS	N	
Z19	PORSANGER	FALL	100919	1	MASOY	G20	3C	B7DF	M	A	25	GRAASIDEMUS	N	
Z19	PORSANGER	FALL	100919	1	MASOY	G20	3D	3F1D	M	A	27	GRAASIDEMUS	REC	
Z19	PORSANGER	FALL	100919	1	MASOY	G20	3D	4B91	M	A	21	GRAASIDEMUS	REC	
Z19	PORSANGER	FALL	100919	1	MASOY	G20	4B	UNMFQ	F	NP	20	GRAASIDEMUS	N	DEAD
Z19	PORSANGER	FALL	100919	1	MASOY	G20	4C	B7BD	M	A	20	GRAASIDEMUS	N	
Z19	PORSANGER	FALL	100919	1	MASOY	G20	4C	B68D	F	NP	20	GRAASIDEMUS	N	
Z19	PORSANGER	FALL	100919	1	MASOY	G20	4A	B53E	F	NP	20	GRAASIDEMUS	N	
Z19	PORSANGER	FALL	100919	1	MASOY	G20	1C	F5CC	M	A	25	GRAASIDEMUS	REC	
Z19	PORSANGER	FALL	110919	2	MASOY	G20	3C	E8B2	M	S	40	GRAASIDEMUS		
Z19	PORSANGER	FALL	110919	2	MASOY	G20	3C	B7DF	M	A	23	GRAASIDEMUS		DEAD
Z19	PORSANGER	FALL	110919	2	MASOY	G20	3D	4B91	F	NP	27	GRAASIDEMUS		
Z19	PORSANGER	FALL	110919	2	MASOY	G20	4B	B53E	F	NP	20	GRAASIDEMUS		
Z19	PORSANGER	FALL	110919	2	MASOY	G20	4D	E83E	M	A	23	GRAASIDEMUS	N	
Z19	PORSANGER	FALL	110919	2	MASOY	G20	4D	B68D	F	NP	21	GRAASIDEMUS		
Z19	PORSANGER	FALL	110919	2	MASOY	G20	4D	B7BD	F	NP	20	GRAASIDEMUS		
Z19	PORSANGER	FALL	110919	2	MASOY	G20	4A	3BBE	M	A	20	ROEDMUS		
Z19	PORSANGER	FALL	110919	2	MASOY	G19	4C	B512	M	A	25	GRAASIDEMUS	N	
Z19	PORSANGER	FALL	110919	2	MASOY	G19	4D	B53A	M	A	23	GRAASIDEMUS		
Z19	PORSANGER	FALL	110919	2	MASOY	G19	4A	B650	M	A	23	GRAASIDEMUS		
Z19	PORSANGER	FALL	110919	2	MASOY	G19	1C	B693	M	A	22	GRAASIDEMUS	N	
Z19	PORSANGER	FALL	110919	2	MASOY	G19	1D	FD9C	F	NP	20	GRAASIDEMUS	N	
Z19	PORSANGER	FALL	110919	2	MASOY	G16	3B	EAA8	M	A	26	GRAASIDEMUS		
Z19	PORSANGER	FALL	110919	2	MASOY	G16	3A	A9D7	F	NP	28	GRAASIDEMUS		
Z19	PORSANGER	FALL	110919	2	MASOY	G16	3A	A949	F	NP	27	GRAASIDEMUS		
Z19	PORSANGER	FALL	110919	2	MASOY	G16	3A	FAC7	F	NP	29	GRAASIDEMUS		
Z19	PORSANGER	FALL	110919	2	MASOY	G16	2C	FF84	F	NP	35	GRAASIDEMUS		
Z19	PORSANGER	FALL	110919	2	MASOY	G16	2B	EB71	F	NP	23	GRAASIDEMUS		
Z19	PORSANGER	FALL	110919	2	MASOY	G16	2A	FD77	F	NP	28	GRAASIDEMUS		
Z19	PORSANGER	FALL	110919	2	MASOY	G16	2D	F673	M	A	28	GRAASIDEMUS		
Z19	PORSANGER	FALL	110919	2	MASOY	G16	2D	39D8	M	A	30	GRAASIDEMUS		
Z19	PORSANGER	FALL	110919	2	MASOY	G16	2D	40D4	F	NP	26	GRAASIDEMUS		
Z19	PORSANGER	FALL	110919	2	MASOY	G16	1B	F9C3	M	A	28	GRAASIDEMUS		
Z19	PORSANGER	FALL	110919	2	MASOY	G15	3C	E62D	M	A	25	GRAASIDEMUS		
Z19	PORSANGER	FALL	110919	2	MASOY	G15	3D	AA1B	F	NP	37	GRAASIDEMUS		
Z19	PORSANGER	FALL	110919	2	MASOY	G15	4A	4595	M	A	29	GRAASIDEMUS		
Z19	PORSANGER	FALL	110919	2	MASOY	G15	4C	B4CB	F	NP	25	GRAASIDEMUS	N	
Z19	PORSANGER	FALL	110919	2	MASOY	G15	4D	B43B	M	A	28	GRAASIDEMUS	N	
Z19	PORSANGER	FALL	110919	2	MASOY	G15	4B	ABF1	M	A	25	GRAASIDEMUS		
Z19	PORSANGER	FALL	110919	2	MASOY	G15	1C	B441	M	A	26	GRAASIDEMUS	N	
Z19	PORSANGER	FALL	110919	2	MASOY	G15	1C	FB9D	F	NP	26	GRAASIDEMUS		
Z19	PORSANGER	FALL	110919	2	MASOY	G11	3A	28	M	A	25	GRAASIDEMUS	N	
Z19	PORSANGER	FALL	110919	2	MASOY	G11	3B	B599	F	NP	20	GRAASIDEMUS		
Z19	PORSANGER	FALL	110919	2	MASOY	G11	3C	B46F	M	A	30	GRAASIDEMUS		
Z19	PORSANGER	FALL	110919	2	MASOY	G11	3C	A971	F	NP	22	GRAASIDEMUS		
Z19	PORSANGER	FALL	110919	2	MASOY	G11	3C	F869	M	A	21	GRAASIDEMUS	N	
Z19	PORSANGER	FALL	110919	2	MASOY	G11	3D	F147	F	NP	22	GRAASIDEMUS	N	
Z19	PORSANGER	FALL	110919	2	MASOY	G11	1C	B99D	M	S	38	GRAASIDEMUS		
Z19	PORSANGER	FALL	110919	2	MASOY	G8	4B	EFEA	F	NP	17	ROEDMUS	N	
Z19	PORSANGER	FALL	110919	2	MASOY	G8	4C	F09D	F	MNP	16	ROEDMUS	N	
Z19	PORSANGER	FALL	110919	2	MASOY	G8	1C	F64D	F	NP	20	GRAASIDEMUS	N	
Z19	PORSANGER	FALL	110919	2	MASOY	G8	1D	E842	M	A	25	GRAASIDEMUS		
Z19	PORSANGER	FALL	110919	2	MASOY	G8	1D	4B93	F	NP	24	GRAASIDEMUS		
Z19	PORSANGER	FALL	110919	2	MASOY	G6	3A	7BB3	F	NP	24	GRAASIDEMUS	N	
Z19	PORSANGER	FALL	110919	2	MASOY	G6	2C	FA29	F	NP	15	ROEDMUS	N	
Z19	PORSANGER	FALL	110919	2	MASOY	G6	2B	E9DD	F	NP	16	ROEDMUS		
Z19	PORSANGER	FALL	110919	2	MASOY	G6	2A	F886	M	A	16	ROEDMUS		
Z19	PORSANGER	FALL	110919	2	MASOY	G6	1B	EC94	M	A	15	ROEDMUS		
Z19	PORSANGER	FALL	110919	2	MASOY	G6	1A	3A51	M	S	23	ROEDMUS		
Z19	PORSANGER	FALL	110919	2	MASOY	G5	3B	F2EB	F	NP	15	ROEDMUS	N	
Z19	PORSANGER	FALL	110919	2	MASOY	G5	3A	B81F	M	A	19	MARKMUS	N	
Z19	PORSANGER	FALL	110919	2	MASOY	G5	3A	B5B1	F	NP	19	MARKMUS	N	
Z19	PORSANGER	FALL	110919	2	MASOY	G5	2C	B71B	F	NP	15	MARKMUS	N	
Z19	PORSANGER	FALL	110919	2	MASOY	G5	2C	F844	M	A	16	MARKMUS	N	
Z19	PORSANGER	FALL	110919	2	MASOY	G5	1B	B7B7	M	S	36	MARKMUS	N	
Z19	PORSANGER	FALL	110919	2	MASOY	G4	1D	AB7F	F	NP	29	MARKMUS		
Z19	PORSANGER	FALL	110919	2	MASOY	G4	4A	B4C9	M	A	18	MARKMUS	N	
Z19	PORSANGER	FALL	110919	2	MASOY	G4	4D	977	F	L	48	MARKMUS		
Z19	PORSANGER	FALL	110919	2	MASOY	G4	3D	A881	F	L	27	MARKMUS		
Z19	PORSANGER	FALL	110919	2	MASOY	G4	3D	UNMFJ	F	NP	10	MARKMUS	N	
Z19	PORSANGER	FALL	110919	2	MASOY	G4	3C	B92C	M	A	21	MARKMUS	N	
Z19	PORSANGER	FALL	110919	2	MASOY	G2	3A	B457	F	NP	18	GRAASIDEMUS	N	
Z19	PORSANGER	FALL	110919	2	MASOY	G2	3A	F873	M	A	18	GRAASIDEMUS	N	
Z19	PORSANGER	FALL	110919	2	MASOY	G2	3A	B6B1	M	A	18	GRAASIDEMUS	N	
Z19	PORSANGER	FALL	110919	2	MASOY	G2	3A	B514	M	A	18	GRAASIDEMUS	N	
Z19	PORSANGER	FALL	110919	2	MASOY	G2	2C	B611	M	A	26	GRAASIDEMUS	N	
Z19	PORSANGER	FALL	110919	2	MASOY	G2	2A	B739	M	A	23	GRAASIDEMUS	N	
Z19	PORSANGER	FALL	110919	2	MASOY	G2	2A	FE2A	NA	NA	24	GRAASIDEMUS		
Z19	PORSANGER	FALL	110919	2	MASOY	G2	2D	AC3D	M	A	30	GRAASIDEMUS		
Z19	PORSANGER	FALL	110919	2	MASOY	G2	2A	FB98	M	A	25	GRAASIDEMUS	N	
Z19	PORSANGER	FALL	110919	2	MASOY	G1	3B	B9E8	M	A	27	GRAASIDEMUS	N	
Z19	PORSANGER	FALL	110919	2	MASOY	G1	3D	FBF0	M	A	30	GRAASIDEMUS	N	
Z19	PORSANGER	FALL	110919	2	MASOY	G1	4B	E9FB	M	A	22	GRAASIDEMUS	N	
Z19	PORSANGER	FALL	110919	2	MASOY	G1	4B	B4E6	M	A	22	GRAASIDEMUS	N	
Z19	PORSANGER	FALL	110919	2	MASOY	G1	4D	E2E9	M	A	26	GRAASIDEMUS		
Z19	PORSANGER	FALL	110919	2	MASOY	G1	4D	NA412	F	NP	25	GRAASIDEMUS		Different ind to previous 41, changed Nindnum
Z19	PORSANGER	FALL	110919	2	MASOY	G1	4A	FEEB	M	A	29	GRAASIDEMUS	N	
Z19	PORSANGER	FALL	110919	2	MASOY	G1	4A	A87D	M	A	24	GRAASIDEMUS		
Z19	PORSANGER	FALL	110919	2	MASOY	G1	1C	FAB3	M	A	27	GRAASIDEMUS		
