year	area	seas	datetime	check	transect	station	trapnum	indnum_old	Nindnum	sex	status	weight	species	marked	note
SU19	PORSANGER	SUMMER	040819	2	MÅSØY	G6	1A	NA	0007A663A51	M	S	22	ROEDMUS	R	
SU19	PORSANGER	SUMMER	040819	2	MÅSØY	G6	2A	NA	0007D45964	F	C	15	ROEDMUS	R	
SU19	PORSANGER	SUMMER	040819	2	MÅSØY	G6	2D	NA	0007A60E52	M	S	44	GRAASIDEMUS	R	
SU19	PORSANGER	SUMMER	040819	2	MÅSØY	G4	1D	NA	0007DFAB7F	F	C	28	MARKMUS	N	
SU19	PORSANGER	SUMMER	040819	2	MÅSØY	G4	4D	NA	0007A63E44	M	S	44	MARKMUS	N	
SU19	PORSANGER	SUMMER	040819	2	MÅSØY	G4	2B	NA	0007DFABD7	F	C,L	41	GRAASIDEMUS	N	
SU19	PORSANGER	SUMMER	040819	2	MÅSØY	G2	3C	NA	NA	NA	NA	NA	ROYSKATT	N	
SU19	PORSANGER	SUMMER	040819	2	MÅSØY	G2	3D	NA	0007AG2BB5	M	S	24	GRAASIDEMUS	R	
SU19	PORSANGER	SUMMER	040819	2	MÅSØY	G2	3A	NA	0007DFA9A9	F	O	24	GRAASIDEMUS	N	
SU19	PORSANGER	SUMMER	040819	2	MÅSØY	G2	3A	NA	0007DFA9A0	M	S	23	GRAASIDEMUS	N	
SU19	PORSANGER	SUMMER	040819	2	MÅSØY	G2	2B	NA	0007DFAC3D	M	S	29	GRAASIDEMUS	N	
SU19	PORSANGER	SUMMER	040819	2	MÅSØY	G2	1A	NA	0007DFA98F	M	S	26	GRAASIDEMUS	N	
SU19	PORSANGER	SUMMER	040819	2	MÅSØY	G2	1A	NA	UNM008	NA	NA	10	GRAASIDEMUS	N	
SU19	PORSANGER	SUMMER	040819	2	MÅSØY	G2	1A	NA	0007A63BE4	M	S	22	GRAASIDEMUS	R	
SU19	PORSANGER	SUMMER	040819	2	MÅSØY	G2	1D	NA	UNM009	M	S	32	GRAASIDEMUS	N	DEAD
SU19	PORSANGER	SUMMER	040819	2	MÅSØY	G2	4D	NA	0007DFAA1A	M	S	42	GRAASIDEMUS	N	
SU19	PORSANGER	SUMMER	040819	2	MÅSØY	G2	4B	NA	0007A62EDF	M	S	43	GRAASIDEMUS	N	
SU19	PORSANGER	SUMMER	040819	2	MÅSØY	G1	3C	NA	0007A64C46	M	S	23	GRAASIDEMUS	N	
SU19	PORSANGER	SUMMER	040819	2	MÅSØY	G1	3B	NA	0007A62BCD	M	S	26	GRAASIDEMUS	N	
SU19	PORSANGER	SUMMER	040819	2	MÅSØY	G1	2D	NA	UNM010	M	S	30	GRAASIDEMUS	N	DEAD
SU19	PORSANGER	SUMMER	040819	2	MÅSØY	G1	2C	NA	0007A67705	F	C	24	GRAASIDEMUS	R	
SU19	PORSANGER	SUMMER	040819	2	MÅSØY	G1	1D	NA	0007DFAAEB	M	S	28	GRAASIDEMUS	N	
SU19	PORSANGER	SUMMER	040819	2	MÅSØY	G1	1D	NA	0007DFABA0	M	S	26	GRAASIDEMUS	N	
SU19	PORSANGER	SUMMER	040819	2	MÅSØY	G1	4C	NA	0007DFA93A	M	S	24	GRAASIDEMUS	N	
SU19	PORSANGER	SUMMER	040819	2	MÅSØY	G1	4C	NA	0007DFA87D	M	S	24	GRAASIDEMUS	N	
SU19	PORSANGER	SUMMER	030819	1	MÅSØY	G1	3C	NA	0007A64C46	M	S	24	GRAASIDEMUS	N	
SU19	PORSANGER	SUMMER	030819	1	MÅSØY	G1	2C	NA	0007A62BCD	M	S	29	GRAASIDEMUS	N	
SU19	PORSANGER	SUMMER	030819	1	MÅSØY	G1	4B	NA	0007A65C8D	M	S	49	GRAASIDEMUS	N	
SU19	PORSANGER	SUMMER	030819	1	MÅSØY	G2	3B	NA	0007A641E5	M	S	47	GRAASIDEMUS	N	
