"site" "year" "filename" "guess1" "confidence1"
"H1" 2018 "H1_2017-11-11_0001.JPG" 0 0.999957919120789
"H1" 2018 "H1_2017-11-11_0002.JPG" 0 0.998660802841187
"H1" 2018 "H1_2017-11-11_0003.JPG" 1 0.999469816684723
"H1" 2018 "H1_2017-11-11_0004.JPG" 1 0.994154393672943
"H1" 2018 "H1_2017-11-11_0005.JPG" 1 0.994469404220581
"H1" 2018 "H1_2017-11-11_0006.JPG" 1 0.994538247585297
"H1" 2018 "H1_2017-11-12_0001.JPG" 1 0.997743487358093
"H1" 2018 "H1_2017-11-12_0002.JPG" 1 0.997858107089996
"H1" 2018 "H1_2017-11-13_0001.JPG" 1 0.998955130577087
"H1" 2018 "H1_2017-11-13_0002.JPG" 1 0.997515797615051
"H1" 2018 "H1_2017-11-13_0003.JPG" 1 0.996294677257538
"H1" 2018 "H1_2017-11-13_0004.JPG" 1 0.999320983886719
"H1" 2018 "H1_2017-11-13_0005.JPG" 6 0.99999988079071
"H1" 2018 "H1_2017-11-13_0006.JPG" 6 1
"H1" 2018 "H1_2017-11-13_0007.JPG" 6 1
"H1" 2018 "H1_2017-11-13_0008.JPG" 6 1
"H1" 2018 "H1_2017-11-14_0001.JPG" 1 0.995812833309174
"H1" 2018 "H1_2017-11-14_0002.JPG" 6 0.999999046325684
"H1" 2018 "H1_2017-11-14_0003.JPG" 1 0.996437191963196
"H1" 2018 "H1_2017-11-14_0004.JPG" 6 0.999984622001648
"H1" 2018 "H1_2017-11-14_0005.JPG" 6 1
"H1" 2018 "H1_2017-11-14_0006.JPG" 1 0.997946679592133
"H1" 2018 "H1_2017-11-14_0007.JPG" 6 0.99999988079071
"H1" 2018 "H1_2017-11-14_0008.JPG" 6 0.999998688697815
"H1" 2018 "H1_2017-11-15_0001.JPG" 1 0.99491560459137
"H1" 2018 "H1_2017-11-15_0002.JPG" 1 0.996303915977478
"H1" 2018 "H1_2017-11-15_0003.JPG" 6 0.99999988079071
"H1" 2018 "H1_2017-11-15_0004.JPG" 6 0.99999988079071
"H1" 2018 "H1_2017-11-16_0001.JPG" 1 0.997301578521729
"H1" 2018 "H1_2017-11-16_0002.JPG" 6 0.999999761581421
"H1" 2018 "H1_2017-11-16_0003.JPG" 6 0.91531366109848
"H1" 2018 "H1_2017-11-16_0004.JPG" 1 0.994430005550385
"H1" 2018 "H1_2017-11-17_0001.JPG" 1 0.997262239456177
"H1" 2018 "H1_2017-11-17_0002.JPG" 1 0.998396575450897
"H1" 2018 "H1_2017-11-17_0003.JPG" 1 0.99860543012619
"H1" 2018 "H1_2017-11-17_0004.JPG" 1 0.998630940914154
"H1" 2018 "H1_2017-11-18_0001.JPG" 1 0.998504281044006
"H1" 2018 "H1_2017-11-18_0002.JPG" 1 0.999463021755219
"H1" 2018 "H1_2017-11-18_0003.JPG" 6 1
"H1" 2018 "H1_2017-11-18_0004.JPG" 6 0.999998331069946
"H1" 2018 "H1_2017-11-19_0001.JPG" 1 0.999526977539062
"H1" 2018 "H1_2017-11-19_0002.JPG" 6 0.999998211860657
"H1" 2018 "H1_2017-11-19_0003.JPG" 6 0.99999988079071
"H1" 2018 "H1_2017-11-19_0004.JPG" 1 0.999378085136414
"H1" 2018 "H1_2017-11-19_0005.JPG" 1 0.997091770172119
"H1" 2018 "H1_2017-11-19_0006.JPG" 1 0.99759966135025
"H1" 2018 "H1_2017-11-20_0001.JPG" 1 0.999388933181763
"H1" 2018 "H1_2017-11-20_0002.JPG" 1 0.999327540397644
"H1" 2018 "H1_2017-11-21_0001.JPG" 1 0.997810900211334
"H1" 2018 "H1_2017-11-21_0002.JPG" 6 0.999999642372131
"H1" 2018 "H1_2017-11-21_0003.JPG" 6 0.999999523162842
"H1" 2018 "H1_2017-11-21_0004.JPG" 1 0.997374296188354
"H1" 2018 "H1_2017-11-21_0005.JPG" 1 0.997709631919861
"H1" 2018 "H1_2017-11-21_0006.JPG" 6 1
"H1" 2018 "H1_2017-11-21_0007.JPG" 6 0.99999988079071
"H1" 2018 "H1_2017-11-21_0008.JPG" 1 0.997153997421265
"H1" 2018 "H1_2017-11-21_0009.JPG" 6 0.999999761581421
"H1" 2018 "H1_2017-11-21_0010.JPG" 1 0.997550308704376
"H1" 2018 "H1_2017-11-22_0001.JPG" 1 0.996373057365417
"H1" 2018 "H1_2017-11-22_0002.JPG" 1 0.999420762062073
"H1" 2018 "H1_2017-11-22_0003.JPG" 6 1
"H1" 2018 "H1_2017-11-22_0004.JPG" 6 0.999999761581421
"H1" 2018 "H1_2017-11-22_0005.JPG" 1 0.999554812908173
"H1" 2018 "H1_2017-11-22_0006.JPG" 1 0.999207198619843
"H1" 2018 "H1_2017-11-23_0001.JPG" 1 0.998613119125366
"H1" 2018 "H1_2017-11-23_0002.JPG" 6 1
"H1" 2018 "H1_2017-11-23_0003.JPG" 6 0.999855518341064
"H1" 2018 "H1_2017-11-23_0004.JPG" 1 0.99947327375412
"H1" 2018 "H1_2017-11-24_0001.JPG" 1 0.999598443508148
"H1" 2018 "H1_2017-11-24_0002.JPG" 1 0.99719774723053
"H1" 2018 "H1_2017-11-25_0001.JPG" 1 0.996050179004669
"H1" 2018 "H1_2017-11-25_0002.JPG" 6 0.999999642372131
"H1" 2018 "H1_2017-11-25_0003.JPG" 6 0.999996900558472
"H1" 2018 "H1_2017-11-25_0004.JPG" 1 0.996565997600555
"H1" 2018 "H1_2017-11-25_0005.JPG" 6 1
"H1" 2018 "H1_2017-11-25_0006.JPG" 1 0.997015237808228
"H1" 2018 "H1_2017-11-25_0007.JPG" 6 0.999999642372131
"H1" 2018 "H1_2017-11-25_0008.JPG" 1 0.995106339454651
"H1" 2018 "H1_2017-11-26_0001.JPG" 1 0.998876392841339
"H1" 2018 "H1_2017-11-26_0002.JPG" 1 0.999013900756836
"H1" 2018 "H1_2017-11-26_0003.JPG" 6 0.99999988079071
"H1" 2018 "H1_2017-11-26_0004.JPG" 6 0.999982237815857
"H1" 2018 "H1_2017-11-27_0001.JPG" 1 0.999341070652008
"H1" 2018 "H1_2017-11-27_0002.JPG" 6 0.999544441699982
"H1" 2018 "H1_2017-11-27_0003.JPG" 6 0.999991774559021
"H1" 2018 "H1_2017-11-27_0004.JPG" 6 0.999982476234436
"H1" 2018 "H1_2017-11-27_0005.JPG" 1 0.997623026371002
"H1" 2018 "H1_2017-11-27_0006.JPG" 1 0.998162448406219
"H1" 2018 "H1_2017-11-28_0001.JPG" 1 0.938093423843384
"H1" 2018 "H1_2017-11-28_0002.JPG" 6 0.999996781349182
"H1" 2018 "H1_2017-11-28_0003.JPG" 6 0.999998569488525
"H1" 2018 "H1_2017-11-28_0004.JPG" 1 0.993946254253387
"H1" 2018 "H1_2017-11-29_0001.JPG" 1 0.99787175655365
"H1" 2018 "H1_2017-11-29_0002.JPG" 1 0.998058021068573
"H1" 2018 "H1_2017-11-30_0001.JPG" 1 0.999515652656555
"H1" 2018 "H1_2017-11-30_0002.JPG" 6 0.999993681907654
"H1" 2018 "H1_2017-11-30_0003.JPG" 1 0.999241828918457
"H1" 2018 "H1_2017-11-30_0004.JPG" 1 0.999040544033051
"H1" 2018 "H1_2017-11-30_0005.JPG" 1 0.999101281166077
"H1" 2018 "H1_2017-11-30_0006.JPG" 1 0.999350607395172
"H1" 2018 "H1_2017-11-30_0007.JPG" 1 0.999200642108917
"H1" 2018 "H1_2017-11-30_0008.JPG" 1 0.999118745326996
"H1" 2018 "H1_2017-11-30_0009.JPG" 1 0.999243378639221
"H1" 2018 "H1_2017-11-30_0010.JPG" 1 0.998810648918152
"H1" 2018 "H1_2017-12-01_0001.JPG" 1 0.999452769756317
"H1" 2018 "H1_2017-12-01_0002.JPG" 6 0.999718129634857
"H1" 2018 "H1_2017-12-01_0003.JPG" 1 0.999459803104401
"H1" 2018 "H1_2017-12-01_0004.JPG" 1 0.999579727649689
"H1" 2018 "H1_2017-12-01_0005.JPG" 6 0.99999988079071
"H1" 2018 "H1_2017-12-01_0006.JPG" 1 0.734613180160522
"H1" 2018 "H1_2017-12-01_0007.JPG" 6 0.999997019767761
"H1" 2018 "H1_2017-12-01_0008.JPG" 1 0.999350488185883
"H1" 2018 "H1_2017-12-01_0009.JPG" 6 0.999783337116241
"H1" 2018 "H1_2017-12-01_0010.JPG" 6 0.999999523162842
"H1" 2018 "H1_2017-12-02_0001.JPG" 1 0.994179010391235
"H1" 2018 "H1_2017-12-02_0002.JPG" 6 1
"H1" 2018 "H1_2017-12-02_0003.JPG" 6 1
"H1" 2018 "H1_2017-12-02_0004.JPG" 6 0.99999988079071
"H1" 2018 "H1_2017-12-02_0005.JPG" 6 0.999995470046997
