"site" "year" "filename" "guess1" "confidence1"
"G06" 2020 "G06_2019-08-02_0013.JPG" 0 0.999999761581421
"G06" 2020 "G06_2019-08-02_0014.JPG" 0 0.999999761581421
"G06" 2020 "G06_2019-08-02_0015.JPG" 6 1
"G06" 2020 "G06_2019-08-02_0016.JPG" 6 0.99999988079071
"G06" 2020 "G06_2019-08-02_0017.JPG" 6 1
"G06" 2020 "G06_2019-08-02_0018.JPG" 6 0.99999988079071
"G06" 2020 "G06_2019-08-03_0001.JPG" 1 0.999198615550995
"G06" 2020 "G06_2019-08-03_0002.JPG" 6 1
"G06" 2020 "G06_2019-08-03_0003.JPG" 6 1
"G06" 2020 "G06_2019-08-03_0004.JPG" 3 0.999698162078857
"G06" 2020 "G06_2019-08-03_0005.JPG" 3 0.997307300567627
"G06" 2020 "G06_2019-08-03_0006.JPG" 6 0.99996542930603
"G06" 2020 "G06_2019-08-03_0007.JPG" 6 0.999997615814209
"G06" 2020 "G06_2019-08-03_0008.JPG" 6 0.999985456466675
"G06" 2020 "G06_2019-08-03_0009.JPG" 1 0.783530294895172
"G06" 2020 "G06_2019-08-03_0010.JPG" 1 0.993520319461823
"G06" 2020 "G06_2019-08-03_0011.JPG" 3 0.998721182346344
"G06" 2020 "G06_2019-08-03_0012.JPG" 1 0.960956335067749
"G06" 2020 "G06_2019-08-03_0013.JPG" 6 0.999996423721313
"G06" 2020 "G06_2019-08-03_0014.JPG" 1 0.986471235752106
"G06" 2020 "G06_2019-08-03_0015.JPG" 3 0.999763786792755
"G06" 2020 "G06_2019-08-03_0016.JPG" 3 0.996625781059265
"G06" 2020 "G06_2019-08-04_0001.JPG" 1 0.998881280422211
"G06" 2020 "G06_2019-08-04_0002.JPG" 3 0.996804714202881
"G06" 2020 "G06_2019-08-04_0003.JPG" 3 0.999541759490967
"G06" 2020 "G06_2019-08-04_0004.JPG" 3 0.999290943145752
"G06" 2020 "G06_2019-08-04_0005.JPG" 1 0.99415522813797
"G06" 2020 "G06_2019-08-04_0006.JPG" 3 0.999720752239227
"G06" 2020 "G06_2019-08-04_0007.JPG" 3 0.991449654102325
"G06" 2020 "G06_2019-08-04_0008.JPG" 1 0.997757494449615
"G06" 2020 "G06_2019-08-04_0009.JPG" 3 0.999274075031281
"G06" 2020 "G06_2019-08-04_0010.JPG" 1 0.996422052383423
"G06" 2020 "G06_2019-08-04_0011.JPG" 3 0.999632835388184
"G06" 2020 "G06_2019-08-04_0012.JPG" 1 0.997905611991882
"G06" 2020 "G06_2019-08-04_0013.JPG" 3 0.999922513961792
"G06" 2020 "G06_2019-08-04_0014.JPG" 3 0.908705651760101
"G06" 2020 "G06_2019-08-05_0001.JPG" 1 0.998459935188293
"G06" 2020 "G06_2019-08-05_0002.JPG" 6 0.999999761581421
"G06" 2020 "G06_2019-08-05_0003.JPG" 6 0.99965763092041
"G06" 2020 "G06_2019-08-05_0004.JPG" 1 0.989631116390228
"G06" 2020 "G06_2019-08-05_0005.JPG" 6 0.99999988079071
"G06" 2020 "G06_2019-08-05_0006.JPG" 6 1
"G06" 2020 "G06_2019-08-05_0007.JPG" 6 1
"G06" 2020 "G06_2019-08-05_0008.JPG" 1 0.994842946529388
"G06" 2020 "G06_2019-08-05_0009.JPG" 6 1
